Factura electrónica;;;;;;;;;;;;;;;;;;;;;;;;
Generado a las 08:21hs del 1/28/2026;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
ptovta;factura;cae;fechafc;caja;cajanom;fecha;cliente;bimp;iva;importe;efectivo;merpag;tarjetas;otros;noche;hora;ticket;orden;ndoc;tdoc;id;estado;tipo;tcom
21;955;86041241311487;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;02:47;11643;11643;0;99;U0NIZ2dlS2tST1N0NUdWYmNLWkwvS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;579;86041241311712;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;02:48;11644;11644;0;99;ZmRPcUtlVlkrV3hqRWxlVS9na3Y3S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:48;11645;11645;0;99;M1plQmhza280YXFHYW5BMVptL0prcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
15;1382;86041241316319;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;15495,87;3254,13;18750;0;0;18750;0;SA24/01/2026;02:48;11646;11646;0;99;bGc3bjVaZ1VKTmk0b0gzRWRIR3MwS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;02:49;11647;11647;0;99;cEdKNld3VmtFakc4M1owSkRaZDRjS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1721;86041241345841;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;28925,62;6074,38;35000;0;0;35000;0;SA24/01/2026;02:50;11648;11648;0;99;UEVQRjRZTk1GRnBYczFENzRDSmd6NlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;02:50;11649;11649;0;99;NmMvVzljRGpSSzVEeFBHU1lXN2F6cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;5785,12;1214,88;7000;7000;0;0;0;SA24/01/2026;02:51;11650;11650;0;99;TCtXZnFocjUwd1hZVi9iOGsyaTZ3NlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;580;86041241359356;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:51;11651;11651;0;99;b1BQcHAvRWJ2NzY0RU9tUEVndzd2cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:52;11652;11652;0;99;N0JpZHkvem9WRHZTWW13SVRkMk15cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
15;1383;86041241372591;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;28925,62;6074,38;35000;0;0;35000;0;SA24/01/2026;02:52;11653;11653;0;99;TmlURHNSNnRvWW5rSzk1Z2RSVzYxNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;956;86041241374679;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;02:52;11654;11654;0;99;bkZzdkE5RzFhZlQvU0NGT2M3c0JHcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;599;86041241376304;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;02:53;11655;11655;0;99;WUFySW5rNkFRdmJBb29pZW5DbkdzcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;581;86041241378157;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;02:53;11656;11656;0;99;VlhYbElBTUlLb0g2R1UrMnpob2hRNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;957;86041241384033;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;02:53;11657;11657;0;99;dlFLK2VJMk1xRkhHMExPL0R2U3BXS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:54;11658;11658;0;99;NEJBR2JyT1h6ZHgySmx5QVAxak5nS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;5785,12;1214,88;7000;7000;0;0;0;SA24/01/2026;02:54;11659;11659;0;99;QkFpK0xndktwMmVQQ1hhZDlHN1g3YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
21;958;86041241394311;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;02:54;11660;11660;0;99;Tk1qKzlBeHJOSjN0RkRITnJCMVovYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:55;11661;11661;0;99;WHhFdXZqWEZRd0ZPVkRsM1k0QlVaS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;582;86041241412972;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;02:56;11662;11662;0;99;QndKdUM1S1B5TnhYVmRlRU9zRVBsNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;35537,19;7462,81;43000;43000;0;0;0;SA24/01/2026;02:57;11663;11663;0;99;OGtnY2ZVYkN1ZEl0a3lZckFGNjNMNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;583;86041241437737;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;02:57;11664;11664;0;99;Z2owSVlPVDNpaWVFQXlYc2tPQlFWcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;9917,35;2082,65;12000;12000;0;0;0;SA24/01/2026;02:57;11665;11665;0;99;aC94dGdnbTRBNjlQc2M1bG8yRE1GS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;11570,25;2429,75;14000;14000;0;0;0;SA24/01/2026;02:58;11666;11666;0;99;MjhkTFQyWVN5Q2dMb1ZzK0xib1RjNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;584;86041241456363;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;02:59;11667;11667;0;99;T3BPY0xPMkovZXRkRW9qRXpKOE5GNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1384;86041241459395;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;02:59;11668;11668;0;99;N04wK3VZVUNTRlhrNHJPVXBoYTdNNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;585;86041241471291;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;7231,4;1518,6;8750;0;0;8750;0;SA24/01/2026;03:00;11669;11669;0;99;Qk9VMVdSYUxzazlWUGd4VlRzSU1qcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;959;86041241501598;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;30991,74;6508,26;37500;0;0;37500;0;SA24/01/2026;03:01;11670;11670;0;99;VFZmbEVRcTVDVi9RWXdDanpYclh0YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;586;86041241513072;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;03:01;11671;11671;0;99;WXRoa1Jpbm93OENQbzBMazcwSVZsYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:02;11672;11672;0;99;S051dG5ZL2pZaC91dmFqNnNtUVRTNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;600;86041241523847;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;22727,27;4772,73;27500;0;0;27500;0;SA24/01/2026;03:02;11673;11673;0;99;U3d5VjY1Wnl3dTB2Sk1IVzA5cTY2S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;587;86041241531856;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:02;11674;11674;0;99;Q1d2SGlZK0dzNi8xc2ZMdHpJQXpKYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:02;11675;11675;0;99;cjNZZUhydlBjajNNYksrdEVvN01pcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;588;86041241544488;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:03;11676;11676;0;99;T2JHS1IvMCs3bzBEMXlGUDkvMVYxYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;11570,25;2429,75;14000;14000;0;0;0;SA24/01/2026;03:04;11677;11677;0;99;b3dXL3BMRW1qQ2FyaTdiL1FKK3VmYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;589;86041241583667;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:04;11678;11678;0;99;dVZVR0FpQXplNzJWeTY3bFM2S2dCS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1385;86041241584391;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;30991,74;6508,26;37500;0;0;37500;0;SA24/01/2026;03:04;11679;11679;0;99;SUdNQnd6NmtSb2VKVnp5RXU1SkZFYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;960;86041241590793;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;30991,74;6508,26;37500;0;0;37500;0;SA24/01/2026;03:05;11680;11680;0;99;SXRrdHVYNThuZFdMbnVKVE5ESE16cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:06;11681;11681;0;99;Y2Uxa01PaEkwNGNOdnF1QU5jSDc5cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:06;11682;11682;0;99;T0ZpZTdOMVVpdVVaOE0xUHB1TXB5NlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;590;86041241615220;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;56198,34;11801,66;68000;68000;0;0;0;SA24/01/2026;03:06;11683;11683;0;99;RlpMZUhtM2gzcDFsR1d3eXdTZW1JS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:07;11684;11685;0;99;eHltYVhNTW40VW5RNWNsNTR4WTlCYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
15;1386;86041241615411;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:07;11685;11684;0;99;c2ZlNHVOVWZiTGxmYk9nK1lCQTlyYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
21;961;86041241617426;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;41322,31;8677,69;50000;0;0;50000;0;SA24/01/2026;03:07;11686;11686;0;99;UE0vME5laXpvLzN5SGV4VlZLcTRUYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:08;11687;11687;0;99;WDByOG43d2xRUG9GNisyMXlnSjd4YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;591;86041241633973;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:08;11688;11688;0;99;Y015UTAzajZMbXJBbHFqR0FQdzZyS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;592;86041241642572;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:09;11689;11689;0;99;NnJpTis1RTNHbW9HaFhudTNKUENacVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;62809,92;13190,08;76000;76000;0;0;0;SA24/01/2026;03:09;11690;11690;0;99;cFdqUnl1LzBmRFU0eVdadys1TEtPS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1722;86041241646487;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:09;11691;11691;0;99;S3JFY1BySm1XRXIxVGZPSkpZYjhDNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:10;11692;11692;0;99;TUE5WXVWeU1lRi90U3lSdUFjU2FGcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1723;86041241662976;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:10;11693;11693;0;99;SkdmSnpZeUlUUjRpR0czb0kzUExQS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;593;86041241669499;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:11;11694;11694;0;99;YWIvaFlGRW41ejZSWGZ5NjZGTXl6YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1387;86041241673166;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:11;11695;11695;0;99;clIrdUtVOEpCVkNxT090K0xWbitRcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
14;1724;86041241676389;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:11;11696;11696;0;99;RnRyNzVsbnZBRDhsbGlOOFFXWHUyNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:12;11697;11697;0;99;M3I1QUw3VzhlSUY3elZhakxJT1MzNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
2;0;0;;02;CAJA 1;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:12;11698;11698;0;99;WDhQL1lKS1RCbWhNWHNNa2Vkc0l5NlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;601;86041241692218;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;5165,29;1084,71;6250;0;0;6250;0;SA24/01/2026;03:12;11699;11699;0;99;bDRrZTZVYzNxenMxR3VTLzkwWnUvNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:13;11700;11700;0;99;NG1pN2J5WTc5YzR6NmtGWDJyTHpjYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;9090,91;1909,09;11000;11000;0;0;0;SA24/01/2026;03:13;11701;11701;0;99;TEdMdGgzeklkc2VHWVlHeEMyblMzYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;602;86041241710824;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:14;11702;11702;0;99;RjIzbmZJWXZhV1djN0dMSkh2TTNJNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1388;86041241714108;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;41322,31;8677,69;50000;0;0;50000;0;SA24/01/2026;03:14;11703;11703;0;99;WGI1ZUhBSDI4TjZHZ2Vid3lkaHNQYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;594;86041241719276;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:14;11704;11704;0;99;aG5ONElRbmxPTlVuUkdwWm5EVk9NcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;24793,39;5206,61;30000;30000;0;0;0;SA24/01/2026;03:15;11705;11705;0;99;VW9ITEpMcXlSamhCOS9iTmJJZGRYYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
14;1725;86041241724059;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:15;11706;11706;0;99;c3ZsMU03NlFCR0tmcENFYVBVZVZWNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:15;11707;11707;0;99;c0NPTmEzVFJFWnQ5UGU0R1ZRUkY0YVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
17;603;86041241739269;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;31404,96;6595,04;38000;38000;0;0;0;SA24/01/2026;03:16;11708;11708;0;99;TVg4N0g0TDFsaWdVQi9rbmxCZW94cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1389;86041241741052;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:16;11709;11709;0;99;bUxtUWd4ZnpxR2YrR0RDRllpVnBiNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
14;1726;86041241746617;2026-01-25;02;CAJA 1;2026-01-25;A Consumidor Final;39256,2;8243,8;47500;0;0;47500;0;SA24/01/2026;03:16;11710;11710;0;99;Uyt2bjludTN2Vm9xRlpacmtVSmlacVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
15;1390;86041241756864;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;30991,74;6508,26;37500;0;0;37500;0;SA24/01/2026;03:17;11711;11711;0;99;eGc2NkhiWkltdS8zbmZXSjlOOHFaNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;595;86041241758222;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:17;11712;11712;0;99;WmVJRkdDSXJVOVQrUExIbU9QTXFVS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;33057,86;6942,14;40000;40000;0;0;0;SA24/01/2026;03:19;11713;11713;0;99;MFdMQTQ3U3BOZWZ1ZkNYUkdETDVqcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
21;962;86041241789463;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;11363,64;2386,36;13750;0;0;13750;0;SA24/01/2026;03:19;11714;11714;0;99;L2Z0VXdMbkxHQW8wQVJFcGpSMnlwS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
9;0;0;;09;CAJA 4;2026-01-25;A Consumidor Final;0;0;0;0;0;0;0;SA24/01/2026;03:19;11715;11715;0;99;ZzF1YTdNU3ZNZlB4YVZIRlM2dkRXNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;596;86041241801688;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;24793,39;5206,61;30000;30000;0;0;0;SA24/01/2026;03:20;11716;11716;0;99;R2Y4VzdQeU4ybWd3TzhyUUJKVkpUcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;597;86041241819846;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:21;11717;11717;0;99;Y21zUGNnK3A5YTZPZnJic0h6ODRtcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;598;86041241841986;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;16528,93;3471,07;20000;20000;0;0;0;SA24/01/2026;03:22;11718;11718;0;99;TTlWczNvMkplTC9UKytBbHlNNlpwNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;5785,12;1214,88;7000;7000;0;0;0;SA24/01/2026;03:22;11719;11719;0;99;SlQzUC9VQjJSSWpLK0kvR2Z5TTZLS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
21;963;86041241850750;2026-01-25;05;CAJA 1.2;2026-01-25;A Consumidor Final;30991,74;6508,26;37500;0;0;37500;0;SA24/01/2026;03:22;11720;11720;0;99;akJ1TFVSQmVHUWFBRHBlcGdNRGxYYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;4132,23;867,77;5000;5000;0;0;0;SA24/01/2026;03:23;11721;11721;0;99;QVl2WW5MOG9XRGp3MVIrL3ByMVVtcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:24;11722;11722;0;99;WEt6MHVvZ1p1VkhOTkRPb3VoTEc1S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;599;86041241873615;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:24;11723;11723;0;99;T0tIRGFFZk4vbFJZMnQ4ck5PMWo1cVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
3;0;0;;03;CAJA 2;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:24;11724;11724;0;99;L1ZxelhXY2xiaktUZG85UDd0TGIzS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
18;600;86041241888867;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:25;11725;11725;0;99;ckd2WEJGcTI5bHA4dkpoM3AzUkU0S1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;601;86041241915276;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;8264,46;1735,54;10000;10000;0;0;0;SA24/01/2026;03:27;11726;11726;0;99;RXVmaEdqZmQ5dDJsdmZKalhvMW1QYVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;11570,25;2429,75;14000;14000;0;0;0;SA24/01/2026;03:27;11727;11727;0;99;MFNTcHkrMDA2R09wWUwwUEJNbjdLS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
15;1391;86041241928955;2026-01-25;03;CAJA 2;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:28;11728;11728;0;99;emp3dm1kdEhNWnVPZWhRaVVMZTRQNlNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
17;604;86041241937465;2026-01-25;09;CAJA 4;2026-01-25;A Consumidor Final;9090,91;1909,09;11000;11000;0;0;0;SA24/01/2026;03:28;11729;11729;0;99;dW5JbG9aeTg5eDg3QkNnbXoxY0pRcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
18;602;86041241940306;2026-01-25;10;CAJA 5;2026-01-25;A Consumidor Final;10330,58;2169,42;12500;0;0;12500;0;SA24/01/2026;03:29;11730;11730;0;99;dFpRaThSN3pNSHAvb3BFK3M3NUJQS1NpMmw4RGlQOTRST01wNGFBNkExOD0=;aprobado;Barras;Factura B
5;0;0;;05;CAJA 1.2;2026-01-25;A Consumidor Final;9917,35;2082,65;12000;12000;0;0;0;SA24/01/2026;03:29;11731;11731;0;99;a0prSzlQZUsrTm4ycTF3OXRjZmhMcVNpMmw4RGlQOTRST01wNGFBNkExOD0=;sin enviar;Barras;0
